_related_company_domain,categories,company_domain,contract_types,description,first_seen_at,id,language,last_processed_at,last_seen_at,location,location_data,normalized_title,onet_data,posted_at,recruiter_data,salary,salary_data,seniority,status,tags,title,translated_title,url
astra.co.id,"[""education"", ""manual_work""]",astra.co.id,[]," **Deskripsi Pekerjaan**  
  

- Melaksanakan Inspeksi proses Blasting & Painting
- Membuat standard inspeksi blasting & painting
- Mengkordinasikan proses inspeksi dengan maker & owner
- Check kesesuaian drawing & spec dengan proses produksi
- Membuat review quality proses blasting & painting 
- Membuat all reporting proses blasting & painting  
  
**Persyaratan**  
  

- Diploma (D3) Teknik Perkapalan / Sistem Perkapalan
- Memahami standar industri pembuatan kapal serta aturan dan regulasi pengecatan
- Familiar dengan proses pembangunan kapal dari awal hingga penyerahan
",2026-07-16T16:00:00Z,b11e20e8-e52a-4045-ae78-ed60943a0c26,id,2026-07-24T10:00:00Z,2026-07-24T10:00:00Z,"Jakarta, Jakarta, Indonesia",[],QC Blasting & Painting PMP,"{""code"": ""47-2141.00"", ""family"": ""Construction and Extraction"", ""occupation_name"": ""Painters, Construction and Maintenance""}",2026-07-14T17:15:13Z,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - QC Blasting & Painting - PMP,QC Blasting & Painting PMP,https://www.linkedin.com/jobs/view/4440597849/
astra.co.id,[],astra.co.id,[]," **Deskripsi Pekerjaan**  
  

- Melakukan aktivitas penjualan produk unit Patria (heavy equipment attachments)
- Membangun dan menjaga hubungan baik dengan customer melalui aktivitas pra-penjualan, penjualan, dan purna-penjualan.
- Menganalisis kebutuhan pelanggan, menyusun penawaran, bernegosiasi, dan mengkoordinasikan pengiriman produk.
- Memberikan dukungan teknis dan menanggapi umpan balik pelanggan untuk memastikan kepuasan.
- Mengembangkan database pelanggan dan mengidentifikasi peluang bisnis baru.  
  
**Persyaratan**  
  

- Gelar Sarjana Semua Teknik 
- Fresh Graduate dipersilakan, memiliki pengalaman dalam penjualan akan menjadi nilai tambah
- Keterampilan komunikasi dan presentasi yang sangat baik
- Memiliki motivasi tinggi, berorientasi pada target, dan cepat belajar
- Mandiri, banyak akal dan memiliki ketajaman bisnis yang baik
- Bersedia ditempatkan di seluruh Indonesia
",2026-07-16T16:00:00Z,a16ef95f-d1e1-4e4f-90a8-5b2a0cd90eae,id,2026-07-24T10:00:00Z,2026-07-24T10:00:00Z,"Jakarta, Jakarta, Indonesia",[],Business Consultant,"{""code"": ""25-1011.00"", ""family"": ""Educational Instruction and Library"", ""occupation_name"": ""Business Teachers, Postsecondary""}",2026-07-15T06:55:27Z,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - Business Consultant - TRIATRA,Business Consultant,https://www.linkedin.com/jobs/view/4440083663/
astra.co.id,"[""operations"", ""purchasing""]",astra.co.id,[]," **Deskripsi Pekerjaan**  
  

- Melakukan sourcing Vendor dan Subkontraktorbaru. 
- Melakukan pemetaan kapasitas yang dimilikiVendor dan Subkontraktor berdasarkan QCDSM.
- Melakukan review perbandingan kapasitas &harga dari Vendor dan Subkontraktor yang akan ditunjuk sebagai supplier barangatau jasa dengan mempertimbangkan aspek QCDSM
- Melakukan monitoring terhadap tren hargamaterial dan komponen.
- Melakukan review terhadap kontrak pembelianatau kontrak kerja sama dengan Vendor dan Subkontraktor  
  
**Persyaratan**  
  

- Pendidikan minimal D3 Teknik Perkapalan atau bidang teknik terkait.
- Lulusan baru dipersilakan melamar atau memiliki pengalaman 1 tahun di bidang terkait
- Mampu mengoperasikan Microsoft Office (terutama Excel).
- Memiliki keterampilan SAP menjadi nilai tambah 
- Mampu berbahasa Inggris dengan baik, lisan maupun tulisan. 
- Memiliki kemampuan berpikir analitis dan strategis yang baik.
",2026-07-15T10:00:00Z,37b9f6d9-3e48-4df1-84dd-292c5ff21a95,id,2026-07-24T16:00:00Z,2026-07-24T16:00:00Z,"Jakarta, Jakarta, Indonesia",[],Strategic Sourcing Officer,"{""code"": ""13-1023.00"", ""family"": ""Business and Financial Operations"", ""occupation_name"": ""Purchasing Agents, Except Wholesale, Retail, and Farm Products""}",2026-07-14T16:37:18Z,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,"[""Microsoft"", ""SAP"", ""Microsoft Office"", ""Microsoft Excel""]",Campus Hiring SBY - Strategic Sourcing Officer - PMP,Strategic Sourcing Officer,https://www.linkedin.com/jobs/view/4440593921/
astra.co.id,"[""administration""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - GA Staff - PMP

General Affair

Semua

Batas Lamar : 30 September 2026

Lowongan / Detail pekerjaan

### Campus Hiring SBY - GA Staff - PMP

PT Patria Maritim Perkasa

General Affair

Semua

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

1. Mengelola operasional General Affairs untuk mendukung kelancaran aktivitas perusahaan.

2. Mengelola dan memastikan ketersediaan fasilitas kantor, perlengkapan kerja, serta aset perusahaan.

3. Mengoordinasikan pemeliharaan gedung, utilitas, kendaraan operasional, dan fasilitas perusahaan agar selalu dalam kondisi baik.

4. Mengelola administrasi pengadaan barang dan jasa yang berkaitan dengan kebutuhan General Affairs.

5. Berkoordinasi dengan vendor dan pihak ketiga terkait layanan kebersihan, keamanan, transportasi, katering, pengelolaan limbah, dan pemeliharaan fasilitas.

### Persyaratan

1. Pendidikan minimal S1 Administrasi Bisnis, Manajemen, Manajemen Perkantoran, Teknik Industri, atau jurusan terkait.

2. Memiliki pengalaman minimal 1-2 tahun di bidang General Affairs, Office Administration, Facility Management, atau posisi sejenis (lulusan baru dipersilakan melamar apabila memiliki pengalaman magang yang relevan).

3. Memahami administrasi perkantoran, pengelolaan aset, pengadaan barang dan jasa, serta pengelolaan fasilitas.

4. Memiliki pengalaman dalam berkoordinasi dengan vendor dan penyedia jasa menjadi nilai tambah.

5. Mampu mengelola beberapa pekerjaan secara bersamaan serta memiliki kemampuan administrasi yang baik.
",2026-07-14T22:16:52Z,34d5e034-01a3-4cd0-adcd-dcc2ae63d70a,id,2026-07-24T01:19:57Z,2026-07-21T00:36:59Z,"Surabaya, Indonesia, South-eastern Asia, Asia","[{""city"": ""Surabaya"", ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",General Affairs Staff,"{""code"": ""25-9044.00"", ""family"": ""Educational Instruction and Library"", ""occupation_name"": ""Teaching Assistants, Postsecondary""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - GA Staff - PMP,General Affairs Staff,https://career.astra.co.id/lowongan/lowongan-detail-page/14566/Campus%20Hiring%20SBY%20-%20GA%20Staff%20-%20PMP
astra.co.id,"[""human_resources""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - HC Operation Staff - PMP

PT Patria Maritim Perkasa

Human Capital

Semua

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

1. Mengelola dan menjalankan aktivitas operasional Human Capital sehari-hari untuk memastikan seluruh proses HC berjalan efektif dan sesuai dengan kebijakan perusahaan.
2. Melaksanakan administrasi karyawan, termasuk pengelolaan data karyawan, arsip personalia, serta dokumentasi HC lainnya.
3. Mendukung proses administrasi rekrutmen end-to-end, onboarding, serta program orientasi karyawan baru agar berjalan lancar.
4. Mendukung proses administrasi payroll bulanan, termasuk pengolahan data absensi, lembur, serta koordinasi dengan tim finance/payroll.
5. Mengelola administrasi benefit dan kesejahteraan karyawan, seperti BPJS, asuransi kesehatan, cuti, serta fasilitas karyawan lainnya.
6. Melakukan monitoring kehadiran, kedisiplinan, serta kepatuhan karyawan terhadap peraturan perusahaan.
7. Mendukung perencanaan dan pelaksanaan program pelatihan dan pengembangan karyawan, termasuk penyusunan jadwal training, koordinasi peserta, serta dokumentasi kegiatan.
8. Membantu identifikasi kebutuhan kompetensi dan pengembangan karyawan melalui koordinasi dengan atasan langsung dan program HC Development.
9. Memelihara dan memperbarui data serta catatan pelatihan, progres pembelajaran, dan laporan pengembangan sebagai bagian dari strategi peningkatan kapabilitas perusahaan.
10. Berkontribusi dalam program employee engagement dan pembangunan budaya perusahaan melalui kegiatan internal, komunikasi, serta program continuous improvement.
11. Memastikan seluruh proses HC berjalan sesuai dengan regulasi ketenagakerjaan serta mendukung audit HC melalui penyediaan data dan dokumentasi yang akurat.
12. Memberikan dukungan operasional untuk inisiatif perbaikan berkelanjutan guna meningkatkan kualitas layanan HC, efisiensi proses, dan employee experience.

### Persyaratan

1. **Pendidikan Minimal S1 dari jurusan:**  
   a. Manajemen SDM / Human Resource Management   
   b. Psikologi   
   c. Administrasi Bisnis   
   d. Teknik Industri (dengan exposure HC process) atau bidang lain yang relevan
2. **Pengalaman Kerja Minimal 1 tahun pengalaman di bidang:**  
   a. Human Capital Operations / HC Services   
   b. Personnel Administration   
   c. Payroll & Benefit Administration   
   d. Training Administration / Employee Development Support
3. **Pengalaman bekerja di industri manufaktur, industri berat, atau perusahaan dengan jumlah karyawan besar menjadi keunggulan.**
4. **Skill: Memahami proses operasional HC secara menyeluruh, termasuk:**  
   a. Administrasi karyawan dan pengelolaan database HC  
   b. Rekrutmen administrasi, onboarding, dan orientasi karyawan   
   c. Payroll support (absensi & lembur)
5. **Menguasai administrasi benefit dan kesejahteraan karyawan, seperti:**  
   a. BPJS Kesehatan & Ketenagakerjaan   
   b. Asuransi kesehatan   
   c. Pengelolaan cuti dan fasilitas karyawan
6. **Memahami dasar-dasar Learning & Development, meliputi:**  
   a. Training schedule coordination   
   b. Training documentation & reporting   
   c. Competency development support
7. **Memahami regulasi ketenagakerjaan serta compliance HC untuk audit internal maupun eksternal.**
8. **Strong administrative skills dengan perhatian tinggi pada detail dan akurasi data.**
9. **Kemampuan komunikasi dan koordinasi yang baik dengan karyawan, manajemen, serta stakeholder internal.**
10. **Mampu mengelola beberapa aktivitas HC secara paralel dalam timeline yang ketat.**
11. **Terampil dalam menyusun laporan HC, training record, serta dokumentasi audit.**",2026-07-14T22:16:52Z,39cab34e-6bdd-4de4-b044-f1f5eafcff90,id,2026-07-27T02:00:13Z,2026-07-21T00:37:20Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Human Capital Operations Staff,"{""code"": ""43-4081.00"", ""family"": ""Office and Administrative Support"", ""occupation_name"": ""Hotel, Motel, and Resort Desk Clerks""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",mid_senior,closed,[],Campus Hiring SBY - HC Operation Staff - PMP,HC Operation Staff,https://career.astra.co.id/lowongan/lowongan-detail-page/14565/Campus%20Hiring%20SBY%20-%20HC%20Operation%20Staff%20-%20PMP
astra.co.id,"[""human_resources"", ""internship""]",astra.co.id,"[""internship""]","### Executive Development Intern - AIHO

PT Astra International Tbk - Head Office

Human Capital

Lulusan Baru/Mahasiswa

Batas Lamar: 30 Januari 2027

### Deskripsi Pekerjaan

* Mendukung persiapan pelaksanaan event Executive Development, Assessment, Planning Cycle, & Appreciation Day
* Membuat design poster

### Persyaratan

* Khusus bagi penyandang disabilitas
* Mahasiswa S1 aktif minimal semester 4 dari jurusan Manajemen / Administrasi / Lainnya
* Memiliki ketekunan, kemampuan manajemen waktu yang baik, detail-oriented dalam menyelesaikan tugas, dan mampu berkomunikasi serta bekerja sama dengan baik dalam tim
",2026-07-14T22:16:52Z,5f832f15-1c12-4c96-83a3-64a967dbe2d5,id,2026-07-30T02:55:27Z,2026-07-27T02:08:27Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Executive Development Intern - AIHO,"{""code"": ""11-3131.00"", ""family"": ""Management"", ""occupation_name"": ""Training and Development Managers""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,"[""Internship""]",Executive Development Intern - AIHO,Executive Development Intern - AIHO,https://career.astra.co.id/lowongan/lowongan-detail-page/14575/Executive%20Development%20Intern%20-%20AIHO
astra.co.id,"[""engineering"", ""operations""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - Facility Maintenance & Docking Staff - PMP

Production and Manufacturing

Semua

Batas Lamar : 30 September 2026

Lowongan / Detail pekerjaan

### Campus Hiring SBY - Facility Maintenance & Docking Staff - PMP

PT Patria Maritim Perkasa

Production and Manufacturing

Semua

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

1. Mengelola dan memastikan kesiapan fasilitas galangan serta infrastruktur docking untuk mendukung kegiatan perbaikan kapal dan operasi dry docking.
2. Melaksanakan kegiatan preventive dan corrective maintenance terhadap sistem dock, termasuk docking block, sistem pompa, crane, utilitas, serta peralatan pendukung lainnya.
3. Mengkoordinasikan aktivitas docking dan undocking kapal agar kapal dapat diposisikan secara aman dan tepat sesuai docking plan serta prosedur operasional galangan.
4. Melakukan inspeksi dan monitoring rutin terhadap fasilitas galangan untuk mengidentifikasi potensi kerusakan serta memastikan fasilitas memenuhi standar keselamatan dan operasional.
5. Mendukung kelancaran proyek ship repair dengan memastikan ketersediaan layanan fasilitas seperti pasokan listrik, compressed air, sistem air, serta peralatan workshop.
6. Melakukan troubleshooting terhadap permasalahan teknis terkait operasi fasilitas, sistem mekanikal, dan peralatan dock guna meminimalkan downtime selama proses perbaikan kapal.
7. Memastikan seluruh aktivitas maintenance dan docking berjalan sesuai dengan regulasi HSE, kebijakan galangan, serta persyaratan klasifikasi kapal.
8. Menyusun dokumentasi dan laporan terkait aktivitas perawatan fasilitas, performa peralatan, serta catatan operasional docking.
9. Berkolaborasi dengan tim produksi, engineering, dan project untuk memastikan ketersediaan fasilitas sejalan dengan timeline proyek ship repair.
10. Mendukung penerapan continuous improvement guna meningkatkan keandalan fasilitas, efisiensi docking, dan performa operasional galangan secara keseluruhan.

### Persyaratan

1. **Pendidikan Minimal S1 dari jurusan:**a. Teknik Mesin   
   b. Teknik Elektro   
   c. Teknik Perkapalan / Teknik Kelautan   
   d. Teknik Industri atau bidang teknik lain yang relevan
2. **Sertifikasi tambahan terkait maintenance, crane operation, atau docking system menjadi nilai tambah.**
3. **Pengalaman Kerja Minimal 1 tahun pengalaman di bidang:**  
   a. Facility Management di industri berat   
   b. Maintenance system (preventive & corrective)   
   c. Docking Operation di galangan kapal   
   d. Ship Repair atau Shipyard Operation   
   e. Pengalaman menangani dry dock atau floating dock menjadi keunggulan.
4. **Keahlian: Memahami sistem dan infrastruktur galangan kapal, termasuk:**  
   a. Docking block arrangement   
   b. Sistem pompa dan ballast dock   
   c. Crane, lifting equipment, dan workshop tools   
   d. Utilitas galangan (listrik, air, compressed air)
5. **Menguasai konsep maintenance, meliputi:**  
   a. Preventive maintenance planning   
   b. Corrective maintenance execution   
   c. Equipment reliability dan downtime control   
   d. Memahami prosedur docking dan undocking kapal  
   e. Docking plan implementation",2026-07-14T22:16:52Z,8b647c3e-46d9-40a7-bdaa-120ba5030e94,id,2026-07-24T01:19:48Z,2026-07-21T00:37:04Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Facility Maintenance & Docking Staff,"{""code"": ""37-2011.00"", ""family"": ""Building and Grounds Cleaning and Maintenance"", ""occupation_name"": ""Janitors and Cleaners, Except Maids and Housekeeping Cleaners""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - Facility Maintenance & Docking Staff - PMP,Facility Maintenance & Docking Staff,https://career.astra.co.id/lowongan/lowongan-detail-page/14564/Campus%20Hiring%20SBY%20-%20Facility%20Maintenance%20&%20Docking%20Staff%20-%20PMP
astra.co.id,"[""marketing"", ""operations""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - Ship Building Marketing Operation Staff - PMP

PT Patria Maritim Perkasa

Marketing

Semua

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

1. Bertanggungjawab untuk mengelola aktivitas Sales ship Building, Customer Relation, Pricing Strategi, Koordinasi Project untuk memaksimalkan Revenue Perusahaan dan Daya Saing Market.
2. Melakukan analisis prediktif dan peramalan (forecasting) secara berkala untuk membantutim mencapai target.
3. Memastikan komunikasi yang lancar antara klien dan tim internal sekaligus mengoptimalkanefisiensi operasional

### Persyaratan

1. Pendidikan Minimal S1 dari jurusan:  
   a. Teknik Perkapalan  
   b. Teknik Industri
2. Pengalaman Minimal 1 tahun pengalaman di bidang:  
   a. Marketing Operation  
   b. Sales Support / Commercial   
   c. Bisnis Ship Building / Galangan Kapal   
   d. Industri jasa maritim atau industri berat.
3. Pengalaman menangani hubungan pelanggan serta aktivitas komersial berbasis proyek sangat diutamakan.
4. Keahlian Memahami lingkungan bisnis ship repair dan galangan kapal, termasuk:   
   a. Siklus proyek docking dan building  
   b. Jenis layanan maritim serta kendala operasional galangan   
   c. Praktik komersial di industri maritim   
   d. Familiar dengan Proses tender dan penyusunan quotation   
   e. Strategi pricing dan optimalisasi revenue.   
   f. Administrasi kontrak serta dokumentasi komersial

### Tentang Perusahaan

#### PT Patria Maritim Perkasa

PT. Patria Maritim Perkasa is a subsidiary of PT. United Tractors Pandu Engineering (UTPE) under the Astra Heavy Equipment, Mining, Construction Energy (AHEMCE) business group. Established with a strong commitment to advancing Indonesia's maritime industry, PT. Patria Maritim Perkasa focuses on th...

#### Alamat Kantor

#### Industri

AHEMCE

#### Website

https://www.patriashipyard.com/en/overview",2026-07-14T10:12:22Z,92245b17-981d-4592-b40e-5b6b864129fd,id,2026-07-25T17:47:07Z,2026-07-22T17:11:30Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Ship Building Marketing Operation Staff,"{""code"": ""43-9061.00"", ""family"": ""Office and Administrative Support"", ""occupation_name"": ""Office Clerks, General""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - Ship Building Marketing Operation Staff - PMP,Ship Building Marketing Operation Staff,https://career.astra.co.id/lowongan/lowongan-detail-page/14568/Campus%20Hiring%20SBY%20-%20Ship%20Building%20Marketing%20Operation%20Staff%20-%20PMP
astra.co.id,"[""engineering""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - Technical Support Junior Associate - UTPE

United Tractors Pandu Engineering

Engineering

Lulusan Baru/Mahasiswa

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

* Menyusun, update, dan memastikan akurasi product manual (part book & OMM), termasuk pembuatan dan standardisasi part number.
* Melakukan create, update, dan assignment proses pada BOM serta memastikan sinkronisasi data lintas departemen melalui reporting bersama.
* Membuat, menginput, dan mengelola material master di SAP (termasuk berbagai parameter seperti MRP, WM, costing), serta update laporan harian.
* Menangani blocking/unblocking material, pengelolaan kamus part number, serta problem solving terkait duplikasi atau error data.
* Membuat production version berdasarkan routing, serta mendukung koordinasi lintas fungsi (engineering, warehouse, IT, dll).

### Persyaratan

* Pendidikan minimal D3 Teknik Mesin (atau jurusan terkait)
* Mampu mengelola material master, BOM, dan data produksi dalam sistem SAP
* Terampil dalam pengolahan, updating, dan reporting data (termasuk Google Sheets)
* Menguasai standard drawing, komponen, serta sistem part number
* Mampu menangani isu seperti duplikasi data, error sistem, dan menjaga akurasi data
* Proaktif, drive tinggi, serta mampu berpikir end-to-end (memahami impact ke proses berikutnya)

### Tentang Perusahaan

#### United Tractors Pandu Engineering

PT United Tractors Pandu Engineering through its brand, PATRiA was established in February 8, 1983. It was initially built to meet the increasing demand of industries development in Indonesia. As one of Indonesia's leading company in heavy equipment manufacturing engineering, PATRiA provides solut...

#### Alamat Kantor

Jl Jababeka XI Blok H 30 sd 40 Kawasan Industri Jababeka Cikarang 17530 Indonesia

#### Industri

AHEMCE

#### Website

https://www.patria.co.id/",2026-07-14T10:12:22Z,7ff62736-6d19-4a0d-b2e0-fe9009ff4d81,en,2026-07-23T17:34:20Z,2026-07-22T13:19:16Z,"Indonesia, South-eastern Asia, Asia","[{""city"": null, ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Technical Support Associate,"{""code"": ""25-9044.00"", ""family"": ""Educational Instruction and Library"", ""occupation_name"": ""Teaching Assistants, Postsecondary""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - Technical Support Junior Associate - UTPE,,https://career.astra.co.id/lowongan/lowongan-detail-page/14574/Campus%20Hiring%20SBY%20-%20Technical%20Support%20Junior%20Associate%20-%20UTPE
astra.co.id,"[""sales""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - Business Consultant Ship Building - PMP

PT Patria Maritim Perkasa

Sales

Semua

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

1. Membuat Perencanaan Strategi Penjualan
2. Menganalisis data historis penjualan dan target pemasaran.
3. Melaksanakan penawaran produk sesuai dengan target penjualan tahunan, bulanan, dan mingguan.
4. Menindaklanjuti permintaan pelanggan berdasarkan PO/SO/SRO.

### Persyaratan

1. Pendidikan Minimal S1 dari jurusan:  
   a. Teknik Perkapalan   
   b. Marketing atau bidang lain yang relevan
2. Pendidikan tambahan atau sertifikasi di bidang sales strategy & business development, menjadi nilai tambah.
3. Pengalaman Kerja Minimal 1 tahun pengalaman di bidang:   
   a. Business Consulting   
   b. Sales & Marketing Strategy   
   c. Business Development
4. Pengalaman dalam menyusun strategi penjualan dan menangani pelanggan korporasi sangat diutamakan.
5. Skill: Memahami proses perencanaan dan implementasi strategi penjualan untuk mencapai target bisnis.
6. Mampu menganalisis data penjualan dan pemasaran, termasuk:   
   a. Data historis penjualan   
   b. Tren pasar dan forecasting   
   c. Evaluasi pencapaian target tahunan, bulanan, dan mingguan
7. Terbiasa dengan Penawaran produk dan pricing, termasuk :   
   a. Product offering and pricing proposals    
   b. Purchase Order (PO)    
   c. Sales Order (SO)    
   d. Service Request Order (SRO) atau permintaan pelanggan lainnya    
   e. Memahami customer journey serta prinsip customer relationship management.    
   f. Strong analytical skills untuk pengolahan data dan penyusunan rekomendasi strategi.    
   g. Kemampuan komunikasi dan presentasi yang baik untuk menawarkan produk dan meyakinkan pelanggan.    
   h. Negotiation skill dan customer handling yang kuat.",2026-07-14T10:12:22Z,07a6cc0e-fa6c-4da3-bd46-1875e480ece6,id,2026-07-23T17:36:52Z,2026-07-22T13:19:16Z,"Lamar, Colorado, United States, Northern America, Americas","[{""city"": ""Lamar"", ""state"": ""Colorado"", ""zip_code"": null, ""country"": ""United States"", ""region"": ""Northern America"", ""continent"": ""Americas"", ""fuzzy_match"": false}]",Business Consultant Ship Building,"{""code"": ""43-4081.00"", ""family"": ""Office and Administrative Support"", ""occupation_name"": ""Hotel, Motel, and Resort Desk Clerks""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,"[""Business Development""]",Campus Hiring SBY - Business Consultant Ship Building - PMP,Business Consultant Ship Building,https://career.astra.co.id/lowongan/lowongan-detail-page/14571/Campus%20Hiring%20SBY%20-%20Business%20Consultant%20Ship%20Building%20-%20PMP
astra.co.id,"[""engineering""]",astra.co.id,"[""full_time""]","### Campus Hiring SBY - Field Officer - PML

Engineering

Lulusan Baru/Mahasiswa

Batas Lamar : 30 September 2026

Lowongan / Detail pekerjaan

### Campus Hiring SBY - Field Officer - PML

PT Patria Maritime Lines

Engineering

Lulusan Baru/Mahasiswa

Batas Lamar: 30 September 2026

### Deskripsi Pekerjaan

* Memastikan kapal berlayar dan beroperasi dengan aman sesuai rencana.
* Berkoordinasi dengan Nautical HO terkait instruksi dan kesiapan keberangkatan kapal.
* Memberikan update posisi, progres operasi, dan isu operasional kepada Operation HO.
* Melakukan komunikasi dengan pihak eksternal terkait operasional dan survey kapal.
* Berkoordinasi dengan Bunkering Analyst untuk aktivitas survey bunker.
* Mendampingi survey kapal TC bersama Nautical HO.
* Memantau perawatan & perbaikan kapal, termasuk proses docking.
* Menyusun laporan dan rekomendasi docking kepada Technical HO.
* Memastikan maintenance kapal berjalan baik dan kebutuhan kapal terpenuhi.

### Persyaratan

* Lulusan D3 Teknik Listrik Perkapalan, Teknik Mesin Perkapalan, Teknik Perkapalan.
* Memiliki pengalaman yang sesuai dibidangnya.
* Bersedia ditempatkan di Jakarta, Banjarmasin atau Sulawesi.
* Memiliki pengalaman di industri perkapalan khususnya di bidang operasional kapal, maintenance, atau manajemen teknis.
* Pengalaman memimpin tim teknis dan operasional kapal.
* Memiliki pengetahuan seputar kelistrikan di kapal.
* Berpengalaman dalam pengawasan docking, perawatan, dan perbaikan kapal.
* Memahami manajemen risiko dan keselamatan operasional kapal.",2026-07-14T10:12:22Z,c46552e4-f522-4149-b1f7-35159a29cf51,id,2026-07-23T17:34:36Z,2026-07-20T15:29:22Z,"Indonesia, South-eastern Asia, Asia","[{""city"": null, ""state"": null, ""zip_code"": null, ""country"": ""Indonesia"", ""region"": ""South-eastern Asia"", ""continent"": ""Asia"", ""fuzzy_match"": false}]",Field Officer,"{""code"": ""33-3051.00"", ""family"": ""Protective Service"", ""occupation_name"": ""Police and Sheriff's Patrol Officers""}",,"{""name"": null, ""title"": null, ""contact"": null}",,"{""salary_low"": null, ""salary_high"": null, ""salary_currency"": null, ""salary_low_usd"": null, ""salary_high_usd"": null, ""salary_time_unit"": null}",junior,closed,[],Campus Hiring SBY - Field Officer - PML,Field Officer,https://career.astra.co.id/lowongan/lowongan-detail-page/14544/Campus%20Hiring%20SBY%20-%20Field%20Officer%20-%20PML
